1245383157	2
1245421970	1
1245510307	1
1246151574	1
1247646600	1
1247685455	3
1247842652	1
1248419723	7
1248483305	2
1248902342	1
1249159055	7
1249175510	11
1249193625	6
1249398615	2
1249424622	3
1249570203	1
1249685117	1
1249729383	1
1250349112	1
1250590793	1
1250673600	1
1250995600	4
1251043625	1
1251186131	1
1251244404	4
1251372271	4
1251889924	1
1252036043	11
1252103722	2
1252373132	14
1252911715	1
1253283951	32
1253318443	6
1253460062	1
1253606254	1
1254123322	1
1254139301	1
1254422771	3
1254433995	1
1254621242	1
1254745922	2
1254780984	1
1254926960	1
1255795640	1
1255849511	1
1256857734	1
1256970057	2
1257787100	1
1258034775	24
1258256457	44
1258954655	2
1259110474	3
1259193624	4
1259295385	2
1260156894	1
1260202854	1
1260315440	1
1260407871	20
1260555362	2
1261700994	5
1261788454	5
1261950105	1
1262038842	1
1262819273	1
1263222087	1
1263317424	2
1263387643	1
1263498570	2
1263529400	1
1263583943	1
1263762522	1
1264138094	1
1264425925	4
1264782967	1
1265020392	1
1265061803	1
1265106500	1
1265252974	1
1266269835	26
1266286555	1
1266321801	2
1266709574	7
1267360204	2
1267454277	1
1267665202	3
1268068214	2
1268252377	1
1268257027	3
1268518877	3
1268642527	2
1269379055	1
1269586560	3
1269870303	1
1269948815	9
1270317702	1
1270344441	1
1270492934	2
1270739603	1
1270804312	1
1271329254	1
1271638160	1
1272741311	17
1273610165	21
1274327470	1
1274473395	1
1275017594	29
1275280670	3
1275796301	1
1275849053	1
1276314124	1
1276547600	1
1276821910	1
1277127435	1
1277552925	8
1278294873	1
1279768574	1
1279982621	1
1280596452	1
1280981624	2
1281156091	8
1281737613	1
1282005885	2
1282440983	1
1282544042	1
1282549941	2
1282581873	1
1282850602	54
1282881312	1
1282902867	1
1282973600	1
1283267302	11
1283367840	1
1283409692	2
1283431191	5
1284032347	4
1284664183	1
1286189071	2
1286201664	2
1286659964	2
1288345514	1
1288369910	3
1288429914	1
1288640027	1
1288915263	1
1289770675	1
1289997621	3
1290383504	1
1290404267	1
1290794291	3
1291036432	1
1291152165	1
1291592332	1
1292047080	1
1292251645	1
1292500037	1
1292808363	8
1293100555	1
1293168251	1
1293223201	6
1293421172	1
1294742091	2
1294771993	1
1294868047	2
1294943994	1
1295560007	2
1295810887	1
1296234914	2
1296241304	2
1296947890	1
1297286315	1
1297336644	4
1297634881	1
1297735593	1
1298064414	7
1299532580	3
1299654943	6
1300171373	1
1300778422	3
1301464910	97
1302259117	1
1302564004	1
1302690831	1
1303016661	4
1303181030	1
1303380013	1
1304194202	1
1304241827	1
1304370063	1
1307243944	2
1307437265	1
1307504567	1
1307651590	1
1307707385	1
1308741131	1
1309337204	1
1309880324	1
1310428642	1
1310872334	1
1311134247	1
1311195173	1
1311700395	1
1312396380	1
1312412824	2
1312609725	1
1312869604	1
1312998434	1
1313454973	1
1314608344	55
1314637182	3
1315420805	3
1316020760	1
1316872222	1
1317578514	1
1317758092	1
1318755990	16
1319015503	4
1320398444	1
1322227362	1
1322503172	2
1322621724	2
1323527941	15
1323641107	1
1323730792	1
1323752607	7
1325185267	1
1326967011	3
1327011583	1
1327915620	1
1327951404	2
1329334917	1
1330629394	1
1333473390	1
1334169002	1
1334204524	8
1336365145	1
1336521444	1
1336593085	2
1337150291	1
1337925752	1
1337970873	17
1338482947	1
1338667624	2
1338738570	1
1339788483	1
1340611102	1
1341556070	4
1341946452	1
1342096231	1
1342704701	2
1342715373	1
1342829361	13
1343102953	1
1343322014	1
1343887012	1
1344259482	1
1344360230	5
1344386244	2
1344757242	1
1344844041	1
1345485037	1
1345547393	102
1345566427	2
1345569890	2
1345954144	2
1347118243	1
1347647135	5
1347756100	1
1347841992	1
1347849157	1
1348898682	1
1349534807	1
1349656311	4
1350965992	4
1351063182	1
1353066391	1
1353171580	2
1354627423	1
1356168623	1
1356373843	1
1357511194	4
1357875041	1
1358004804	1
1358377897	2
1358461837	1
1358967674	2
1359179855	23
1359206222	1
1359540065	1
1359789934	34
1360575977	1
1360828743	2
1360848535	1
1361882355	2
1363153181	1
1366032530	1
1367905884	1
1368463225	1
1368805177	2
1371117067	14
1371675920	1
1371731565	5
1372206042	1
1376973714	1
1377470511	1
1377828950	3
1378915695	2
1384615417	1
1384952882	1
1391783845	3
1392951763	1
1393017020	1
1393590860	1
1395361813	2
1396441702	2
1397046623	3
1397100227	1
1398479555	1
1398582694	2
1398613133	1
1399746707	1
1400379350	1
1400722343	1
1401398492	1
1402744894	1
1402977920	2
1403133590	1
1403355665	1
1404214752	1
1404501484	1
1406387602	12
1406602945	1
1406837951	2
1406892441	1
1407132951	1
1407722902	5
1407998352	1
1408664707	4
1408752422	1
1408940011	2
1410364817	2
1410448443	2
1411022080	1
1411163204	1
1411600314	1
1412758841	4
1412969570	1
1413226327	1
1413971423	6
1416252660	1
1416571811	11
1417190052	1
1417781011	1
1418576081	1
1418699807	2
1419172372	1
1420157965	3
1420174783	1
1421140994	1
1421544843	9
1421647581	2
1423155224	1
1424081424	1
1424454297	2
1426617122	1
1426725707	3
1427822913	1
1428345802	1
1428392852	1
1428499112	1
1429924721	2
1431265365	2
1431308884	12
1431623563	1
1431692250	1
1431755274	7
1433232794	1
1433483257	1
1433680664	1
1434004434	1
1438361092	1
1439414042	1
1440667901	1
1444865141	3
1445105811	1
1445962081	1
1447645024	2
1448495451	3
1449058784	1
1449770150	7
1451894594	1
1452464313	3
1453077192	1
1454064140	1
1454338611	2
1456798535	6
1457079647	1
1457478803	4
1460082665	1
1461033861	1
1461691113	2
1462568902	1
1463707815	1
1464291471	1
1466554655	2
1474939442	1
1480786575	1
1482425570	2
1482940207	2
1483726193	1
1483820045	1
1487253561	1
1490832227	2
1491464514	1
1493077677	1
1494070957	9
1495089870	1
1495452561	1
1495458525	9
1495835720	1
1495893585	1
1496810557	1
1496813671	3
1496814565	15
1496852380	1
1496975384	1
1497005993	2
1497033123	1
1497087080	3
1497143280	1
1497162881	12
1497164973	1
1497170642	1
1497198481	4
1497261854	1
1497337850	1
1497548400	2
1497983190	1
1498135555	1
1498522714	2
1498764931	3
1498855505	2
1499104401	3
1500017461	1
1501877483	1
1501933722	1
1502592662	2
1502793162	1
1502844527	3
1503278774	1
1503466105	1
1503505694	1
1503724744	4
1504046854	1
1504919295	2
1504965390	105
1505214124	2
1505439734	1
1505894005	1
1506085847	7
1506142182	13
1506579285	1
1506701434	1
1506881534	1
1507921471	18
1508453695	1
1509048625	1
1510535891	1
1510619033	1
1516334613	1
1517934944	2
1518896080	1
1518966617	17
1522722803	1
1523766213	3
1526202781	1
1527186771	1
1527204874	3
1527222664	1
1527379661	1
1528455225	1
1528926031	1
1529573474	1
1529722424	1
1530160571	1
1533364514	1
1533573102	3633
1533573253	32
1533599367	1
1533789260	2
1534939700	10
1535904785	1
1536457791	42
1537790411	87
1541269803	5
1547784062	1
1548164797	1
1549362863	2
1550421263	1
1552243153	1
1553165493	1
1553696052	1
1554016073	1
1554573425	1
1554653482	1
1556101721	1
1557111167	1
1557253220	1
1557349447	2
1557493467	1
1557721227	2
1557991727	1
1558148043	118
1558581125	1
1558725752	1
1558744257	1
1558941244	1
1559043120	1
1559128452	1
1559236912	1
1559375831	1
1559796571	3
1562111000	1
1562234952	1
1562288742	1
1562320373	1
1562923994	11
1563235002	4
1563491302	3
1563568080	1
1563760787	1
1563848232	1
1563926367	12
1563966970	14
1563972544	1
1564059527	1
1564147263	1
1564198397	1
1564314074	1
1564334263	7
1565026960	1
1565369860	2
1565569505	1
1565630267	2
1565646564	1
1566455250	1
1566719464	1
1567314890	1
1567852087	18
1569242463	2
1569328861	1
1569703027	1
1569882637	1
1570275302	3
1570313112	1
1570394165	3
1570412704	1
1570458284	4
1570504837	1
1570966694	1
1571124020	4
1571585030	17
1571708441	1
1571754513	10
1571803804	1
1571895797	2
1572119767	1
1572265010	1
1572369487	1
1573028457	1
1573047053	2
1573083404	1
1573356574	1
1573612314	1
1574419007	1
1574576274	9
1574684061	3
1575168515	1
1575317851	1
1575527140	1
1575619643	1
1576764171	1
1577210991	1
1577602623	1
1577693381	1
1578189884	9
1578230251	2
1578282541	15
1578629690	1
1578681163	1
1579068385	1
1579243344	1
1579389731	1
1579465965	1
1580275663	2
1580463521	2
1580546824	1
1580615624	1
1580761203	1
1580770800	1
1580876810	1
1580921112	2
1581037513	1
1581282462	1
1581345735	1
1581403404	1
1581756304	1
1581948012	1
1582894780	2
1583124707	5
1583531322	1
1584204530	1
1584335310	2
1584616651	29
1585350182	3
1586261253	1
1586594331	1
1586624760	3
1588044923	1
1588422884	2
1588950150	3
1589680577	1
1589698103	11
1589934555	1
1590130290	1
1590668092	1
1591142407	1
1591169702	259
1591716535	1
1592410035	1
1592464463	1
1592612933	1
1592684195	2
1593586023	1
1593654061	1
1593678303	1
1594436814	1
1594679961	1
1594692781	1
1594925933	1
1595045493	2
1595416074	1
1595456157	3
1595619231	1
1596430121	1
1596755745	1
1596903644	1
1596931083	1
1597189185	1
1597243617	7
1597677985	3
1598064333	1
1598469194	1
1598482631	1
1598793475	1
1598860667	1
1599065604	1
1600074760	2
1601045911	1
1601563722	22
1601622881	1
1601736564	1
1602719637	3
1603011160	1
1603586851	1
1603748921	1
1604363024	3
1604593434	1
1604621075	1
1604689421	3
1604773352	1
1604816167	5
1605052390	5
1605570342	2
1605601422	2
1605708633	1
1605933170	1
1606713092	1
1606893531	1
1607009555	3
1607595092	1
1607742821	1
1607812347	1
1608052854	3
1608574203	14
1608746945	1
1609535120	1
1609648201	4
1609734732	1
1609875432	15
1610171752	1
1610536214	3
1611026025	4
1612034103	2
1612134157	2
1612883711	2
1613410271	1
1613972793	1
1614137095	3
1615210113	2
1615561965	1
1615641420	1
1615743184	81
1615748115	2
1615913053	1
1616277147	1
1617541403	1
1617566333	1
1617647447	1
1617785922	16
1617848782	1
1617902267	30
1618051664	39
1618081915	1
1618481435	1
1618680685	1
1619330202	3
1619766521	1
1620066471	3
1620647277	1
1621323850	1
1621371592	1
1622594472	1
1622746384	1
1623340585	4
1623533817	32
1623570900	1
1623861397	1
1623878225	2
1623886424	42
1623934152	1
1624923463	161
1625152340	2
1626098431	1
1626112207	2
1626297211	13
1626612041	2
1626709554	5
1626740392	2
1626748020	1
1627376413	1
1627499760	7
1627825392	6
1627897870	3
1628442384	10
1628609891	1
1628669597	12
1628683864	1
1628951200	30
1628975274	1
1629170552	2
1629184541	3
1629198977	1
1629398873	1
1629898120	5
1630069522	1
1630163044	1
1630239090	220
1630461754	1
1630749901	1
1631186692	1
1631422917	1
1631455300	1
1631915054	1
1632538541	1
1632920822	1
1633693671	1
1634058407	3
1634190185	1
1634375627	6
1634464775	1
1635055595	1
1635254150	1
1635270132	1
1635870963	1
1637112521	1
1638629382	15
1638706324	3
1638781994	11
1638782947	3
1639176730	1
1639253602	1
1639356433	34
1639359020	1
1639369037	1
1639404737	1
1639483893	3
1639498782	1
1639531387	2
1639739404	5
1640092243	1
1640172871	1
1640239893	1
1640507221	7
1640601392	11
1640699454	1
1640766861	3
1641136893	1
1641532820	1
1641542052	1
1641550843	1
1641561812	1
1641586713	1
1641933033	2
1642030665	1
1642088277	12
1642243964	1
1642270165	4
1642286230	4
1642351362	2
1642406827	1
1642471052	6
1642482194	5
1642511512	1
1642512402	23
1642553272	2
1642591402	170
1642591945	2
1642592432	77
1642605821	13
1642629063	1
1642630543	31
1642632024	1
1642634100	4
1642635773	53
1642637104	1
1642640241	12
1642655313	1
1642720480	5
1642904381	23
1642909335	3
1643264373	4
1643386091	2
1643830957	2
1643971635	39
1644051721	1
1644051882	1
1644088831	10
1644101945	4
1644114654	3
1644132987	1
1644165201	2
1644279703	2
1644291782	5
1644394154	1
1644395354	159
1644416450	1
1644419370	1
1644432073	1
1644461042	1
1644489953	6
1644496502	2
1644572034	8
1644574352	4
1644587232	1
1644625840	6
1644654805	1
1644671742	1
1644685165	3
1644729004	29
1644739504	1
1644948230	1
1645005104	1
1645011952	1
1645101450	4
1645255202	1
1645321663	1
1645361664	1
1645365377	4
1645369730	1
1645425130	2
1645470491	3
1645548433	1
1645552835	1
1645596452	10
1645826702	1
1645888033	2
1645903643	22
1646068663	1
1646197162	1
1646285904	1
1646329487	1
1646348343	1
1646417027	1
1646465281	2
1646512101	2
1646547801	1
1646834235	1
1646943341	1
1647196453	205
1647247597	7
1647263235	1
1647273344	1
1647299133	2
1647334697	1
1647415197	1
1647659975	3
1647662054	1
1647688972	2
1647720105	1
1647850037	3
1647910344	2
1647935943	1
1648007681	1
1648171511	1
1648190031	1
1648204180	1
1648454760	1
1648483290	1
1649010904	3
1649030604	1
1649104847	1
1649151203	1
1649166140	6
1649173367	10
1649174100	1
1649185994	1
1649248821	2
1649252577	1
1649282097	1
1649377843	1
1649378025	1
1649393701	1
1649394251	1
1649463592	2
1649469284	5
1649617751	1
1649624930	1
1649666132	10
1649873781	1
1649878230	1
1649884741	1
1650053190	1
1650111241	1
1650134725	1
1650246564	1
1650437045	1
1650450024	2
1650498894	2
1650504352	1
1650529184	3
1650564663	1
1650705565	1
1650709351	2
1651047542	1
1651060513	2
1651168745	2
1651459561	1
1651593604	10
1651595252	1
1651746964	2
1651783005	3
1651799795	1
1652089063	4
1652184490	1
1652194081	3
1652291211	1
1652355141	2
1652423853	2
1652484947	3
1652496663	1
1652527364	1
1652546681	1
1652880404	1
1652889677	2
1652987982	2
1653076903	4
1653156942	1
1653196740	2
1653202503	1
1653255165	8
1653368131	2
1653399282	2
1653482655	1
1653603955	7
1653689003	8
1653712093	1
1653761941	2
1653953053	1
1653957693	2
1654028633	1
1654390540	1
1654446711	1
1654502821	4
1654544394	1
1654706245	1
1654736305	2
1654768680	1
1655009693	8
1655053997	1
1655166071	4
1655363172	1
1655444627	10
1655498260	10
1655524143	1
1655526104	1
1655890975	2
1655918012	1
1656268302	1
1656276281	2
1656312067	1
1656316841	1
1656322931	1
1656341113	2
1656384667	3
1656565920	1
1656601323	1
1656692511	1
1656715760	1
1656737654	21
1656738115	1
1656775275	2
1656818114	1
1656831930	1
1656851485	12
1656871223	1
1657240352	2
1657421782	2
1657430300	16
1657685223	1
1657776532	1
1657783170	2
1658161411	1
1658187530	2
1658364043	16
1658367002	2
1658388624	4
1658388965	9
1658402750	3
1658447413	1
1658570387	1
1658606272	4
1658639584	1
1658704130	11
1658719597	7
1658876261	1
1659041705	6
1659117924	1
1659390800	6
1659638533	1
1659643027	3
1659695452	1
1659775307	1
1659791311	2
1659825360	3
1659836135	1
1659925064	1
1659928803	1
1659938634	2
1660076540	1
1660135011	1
1660164830	1
1660181323	1
1660209951	15
1660325654	1
1660352010	2
1660387637	3
1660399881	6
1660399951	1
1660452532	11
1660469195	1
1660521332	14
1660574373	2
1660587693	1
1660612723	37
1660646684	1
1660768190	1
1660810577	1
1660811367	8
1660815495	4
1660822822	1
1660881731	1
1660923353	1
1660933072	1
1661057554	1
1661092405	1
1661103543	1
1661130305	1
1661181405	1
1661493522	1
1661493574	1
1661525847	1
1661557430	1
1661598840	1
1661651004	1
1661663407	1
1661680125	1
1661685542	1
1661698973	1
1661738627	1
1661808840	1
1662194560	5
1662214194	9
1662219765	1
1662261790	1
1662280333	1
1662374370	1
1662390493	1
1662423795	1
1662446901	3
1662568774	1
1662575764	1
1662585757	1
1662589063	1
1662602692	1
1662818861	3
1662908172	1
1663008254	1
1663072851	4
1663073073	1
1663085705	1
1663088660	132
1663184532	133
1663184547	564
1663184594	14
1663373597	1
1663401214	1
1663512401	1
1663723820	2
1664143841	1
1664176597	1
1664207987	1
1664275343	39
1664284174	2
1664303357	4
1664321624	1
1664378661	1
1664419901	1
1664475287	1
1664733874	1
1664772623	1
1664814384	19
1664958525	1
1664971205	1
1664981451	1
1665091802	1
1665101605	1
1665103091	14
1665103245	1
1665169124	1
1665256992	2
1665279772	3
1665311622	1
1665372775	1
1665636674	1
1665842664	2
1665927554	1
1666003507	2
1666177401	5
1666278291	1
1666306835	2
1666384837	1
1666454854	8
1666485652	5
1666587711	3
1667050157	1
1667314587	3
1667480033	20
1667486155	1
1667553532	1
1667554942	1
1667607765	32
1667810733	1
1667860154	1
1667918954	6
1667969605	2
1667999147	9
1668263343	44
1668293725	1
1668368147	2
1668589174	1
1668589317	5
1668662863	5
1668679740	2
1668695260	1
1668717603	1
1668726803	1
1668743191	23
1668920145	1
1669036601	5
1669083377	1
1669177121	19
1669623393	1
1669673364	1
1669724034	1
1669866590	1
1669919397	3
1670032377	24
1670183810	6
1670311557	1
1670313643	1
1670645393	2
1670646723	1
1670697373	16
1670788833	1
1670934912	1
1671065152	1
1671101273	1
1671194705	2
1671342103	1
1671366462	1
1671416800	1
1671526850	30
1671855390	1
1671977403	2
1672047962	2
1672276925	24
1672335485	1
1672418622	6
1672519561	3
1672631264	1
1673179932	1
1673450172	5
1673580204	1
1673674411	5
1674073983	2
1674242970	9
1674450257	2
1674620195	1
1674670304	1
1675047590	1
1675509012	5
1675718025	2
1676001761	2
1676237195	1
1676384657	4
1676455960	1
1676547870	1
1676557475	3
1676582524	1
1676613890	1
1676627893	1
1676677177	2
1676751317	3
1676910563	6
1676947610	2
1677394524	1
1677470397	6
1677485620	1
1677622483	4
1677811872	370
1677991972	1
1678020341	6
1678105910	5
1678213571	1
1678335165	1
1678351712	1
1678413874	1
1678536463	2
1678565893	1
1678602795	1
1678619835	3
1678760767	4
1678808364	5
1678862287	2
1678980201	1
1679244453	1
1679387303	1
1679709497	1
1679748692	1
1679903044	2
1680078915	4
1680241201	14
1680333405	1
1680556193	7
1680599832	6
1680623032	1
1680626732	31
1680719205	1
1680791424	2
1680864152	1
1680878731	1
1680884607	1
1680990025	2
1681029540	1
1681183263	5
1681407617	6
1681605522	1
1681682181	1
1681825884	1
1682149937	1
1682169453	1
1682170843	1
1682191302	1
1682197152	1
1682207150	1
1682352065	3
1682454721	8
1682475723	2
1682485731	5
1682644394	2
1682655115	1
1682719490	1
1682917945	1
1682956323	1
1683128257	1
1683227333	2
1683322745	1
1683498705	5
1683509051	1
1683692370	1
1683963007	1
1684061185	1
1684233961	1
1684322821	2
1684381124	2
1684446114	11
1684452940	1
1684589117	1
1684739123	2
1684973775	1
1685071990	1
1685158337	1
1685367153	1
1685396391	2
1685425225	1
1686151944	1
1686180941	1
1686230250	10
1686300145	1
1686301485	1
1686546714	14
1686576254	5
1686659730	1
1686709997	1
1686759823	1
1686777210	3
1686793743	9
1686815607	7
1687006427	1
1687047000	1
1687081563	1
1687129494	1
1687165770	1
1687345720	1
1687399850	20
1687419505	5
1687422352	4
1687442081	3
1687445053	1
1687849804	1
1688041835	1
1688180365	1
1688258905	2
1688395695	1
1688511087	1
1688527963	1
1688864597	1
1688891487	2
1688926082	3
1688945591	10
1688946102	1
1688961534	1
1689023367	1
1689136077	1
1689210504	1
1689212192	1
1689230932	1
1689249054	1
1689313665	1
1689381201	1
1689423542	1
1689575103	85
1689591881	1
1689937707	1
1690028280	1
1690258103	1
1690384930	5
1690445633	3
1691181412	1
1691328753	1
1691371701	2
1691380954	1
1691410742	3
1691480775	1
1691703935	5
1691761292	10
1692040443	1
1692308007	3
1692425117	1
1692446441	2
1692474735	1
1692537327	1
1692544657	3
1692774821	1
1692776075	1
1692793532	1
1692902542	1
1692936937	1
1693054775	7
1693151905	38
1693369610	1
1694061470	8
1694070865	1
1694554704	1
1694781570	1
1695640717	3
1695958733	3
1695976033	3
1696402704	6
1696721037	1
1696853901	3
1696922444	1
1697086171	1
1697225627	1
1697388864	1
1697486122	5
1697583322	1
1697601814	4
1697844733	1
1697890652	1
1698007350	2
1698022290	1
1698229264	42
1698264705	1
1698394341	1
1698427265	1
1698513182	2
1698724550	2
1698823241	4
1698879080	4
1698953600	1
1698981290	1
1699258907	1
1699432410	1
1699540307	6
1699910791	1
1700087532	1
1700247052	1
1700265440	1
1700315953	1
1700640805	1
1700648435	31
1700720163	11
1700738970	2
1700905103	1
1700958263	2
1701004953	2
1701060203	2
1701404307	2
1701580461	3
1701696011	1
1701963307	1
1702026224	1
1702038457	1
1702275522	3
1702689407	1
1702833725	2
1702872420	2
1702883112	7
1703075662	1
1703108812	1
17033570	2
1703358167	1
1703371307	3
1703391947	1
1703513687	28
1703612533	2
1703842492	1
1703984027	1
1704007294	25
1704116960	2
1704544512	8
1704651927	1
1704716073	1
1704730221	1
1704819467	3
1704832685	1
1705087931	1
1705169310	7
1705180884	19
1705284204	1
1705417622	4
1705586121	12
1705606363	10
1705737562	1
1705774194	2
1705827061	1
1705901331	4
1705981052	1
1706149197	1
1706226210	23
1706372681	16
1706499170	1
1706500860	2
1706501260	1
1706556457	1
1706760995	1
1706768227	1
1706990813	12
1707093584	1
1707120173	1
1707679453	1
1707693324	2
1707716273	1
1707812685	1
1708122531	1
1708159150	1
1708232030	3
1708242827	2
1708271095	1
1708272353	1
1708272477	2
1708288824	60
1708369363	1
1708508373	1
1708922835	1
1709121243	1
1709157165	4
1709286740	4
1709356662	1
1709486153	19
1709487632	14
1709514994	1
1709753217	6
1709981532	2
1710043750	1
1710077917	1
1710173801	99
1710285661	1
1710463015	1
1710926672	3
1711394437	1
1711457994	2
1711690131	1
1711914291	1
1712281734	1
1712539910	1
1712570933	2
1712600045	1
1712686623	1
1712857477	4
1713016155	2
1713066300	2
1713091193	1
1713203011	23
1713571314	7
1713654657	3
1713746081	4
1713781693	3
1713926427	298
1714105755	2
1714218112	1
1714237723	5
1714315562	3
1714632805	6
1714810430	1
1715699120	17
1715722803	1
1715761397	1
1715863300	1
1715902757	1
1715965201	1
1716162184	10
1716334612	1
1716392747	1
1716488301	9
1716577367	1
1716743280	8
1716826231	4
1717015531	1
1717102025	1
1717175282	1
1717257814	1
1717391567	1
1717815104	1
1717833412	1
1717851677	18
1717871843	1
1717980347	1
1718084710	3
1718407573	2
1718436033	3
1718442907	1
1718455577	1
1718467785	1
1718484663	8
1719020647	1
1719032712	2
1719050260	1
1719139341	1
1719190750	1
1719232542	1
1719358712	1
1719393191	133
1719437981	1
1719712824	1
1720007320	1
1720084970	55
1720133422	1
1720173771	6
1720254637	1
1720664360	1
1720739807	1
1720788860	2
1720855327	1
1720962692	25
1721030997	2
1721036364	3
1721131891	17
1721171785	3
1721214925	13
1721410501	11
1721509922	1
1721918333	1
1722058350	5
1722395920	1
1722435300	6
1722486023	3
1722563712	1
1722574670	1
1722594714	2
1722599363	1
1722601953	1
1722647874	7
1722656062	1
1722835245	1
1723044845	2
1723216063	1
1723217977	3
1723261380	3
1723280340	2
1723493220	1
1723556724	1
1723559567	3
1723977612	1
1723981287	1
1724091412	1
1724367710	4
1724613270	1
1724922384	1
1724948115	1
1725010007	1
1725191194	1
1725229222	20
1725533330	2
1725643011	1
1725725780	1
1725947294	1
1726544024	3
1726735172	2
1726834811	1
1726838490	1
1726843052	2
1726873953	1
1726896564	2
1726907913	1
1726998993	3
1727137221	1
1727151997	1
